IndicatorType,IndicatorValue,ExpirationTime,Action,Severity,Title,Description,RecommendedActions,RbacGroups,Category,MitreTechniques,GenerateAlert
FileSha256,1a1c2a1b5fde3a33d831c47889afe3bb64cf1509082c310c72b9a659f9951d2c,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,56af6422d42d3f15ac583496ce44a506115c31226713a11907c044236accf4cb,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,6b8cb18a9249c74a7a13023959fa2c703caa6a43e2914152e8c18edf429486dd,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,4ed74a205fad15c843174d7d8b30ae60a181e79f31cc30ebc683072f187e4cdd,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,6333dc9f7a3de2c6ff7ba23b747687f873a634dfe017fba2cc47a38087bc0c9f,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,c9f989c41d951b7cf7de38c98495babf9740151b39e7fdf155b6dbe71f7bcaed,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,fbc936ab18ea79daf3f1e3a4b802891dfe4e060589f8f970636f461d29c14d76,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,e7e00e0f817fcb305f82aec2e60045fcdb1b334b2621c09133b6b81284002009,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,fbf2c439ef9f75ee7adcb9c94cff77b430637c070c2eac6fada4a437e96262e3,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,27505da467a55676d599fc54e101cecb22b3bd6febfa21ba5dab303122099a7e,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,ad6dc3aa9ad06e69164fc5691cc802541225d4d424be2827d23d04021c67207a,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,578b2fb9c2bd0e84e8b281f31e822549e6ea506689fd4033e429aa040e2a3d83,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,e742f489d2cd2971358580b2f67b01ac290e9ea0c690608d2cd553c51ed398cc,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,0b8b27387cfee9c9c46064858bb2beab6553b7505a8fe0c468b08dd217d9c0ca,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,a3368501e8923f3c7a697da2742e305711e5e52dbe329fb31623a24e1b246bd8,,Block,Low,Malware,Malware,,,,,FALSE
DomainName,o365987656898087.xyz,,Block,Low,DEV-0928 domain,DEV-0928 domain,,,,,FALSE
